user_id,item_id,rating
4532,70918,0.0
10966,73843,0.0
6108,81021,0.0
13496,122347,0.0
1774,91255,0.0
12497,109885,0.0
7374,8822,0.0
10899,11282,0.0
552,152366,0.0
5532,35739,0.0
19464,56317,0.0
9677,78569,0.0
6633,148114,0.0
8673,28341,0.0
6326,101819,0.0
1283,155415,0.0
14506,11102,0.0
2798,15148,0.0
11568,100082,0.0
193,84911,0.0
22014,139383,0.0
2396,66747,0.0
5131,51510,0.0
848,151164,0.0
6961,29165,0.0
7557,91430,0.0
82,68923,0.0
3300,83004,0.0
10461,161985,0.0
633,121742,0.0
4390,40796,0.0
21428,117143,0.0
826,39163,0.0
819,5220,0.0
508,86430,0.0
8300,50252,0.0
164,28103,0.0
21413,94601,0.0
7923,138882,0.0
4560,80952,0.0
831,145692,0.0
13112,162927,0.0
712,166465,0.0
1676,74336,0.0
473,114402,0.0
4,151967,0.0
94,123431,0.0
2820,20819,0.0
2181,37204,0.0
261,139684,0.0
16022,19131,0.0
105,98427,0.0
642,77548,0.0
3183,139982,0.0
65,163997,0.0
311,53448,0.0
17939,23656,0.0
9124,33739,0.0
6977,138882,0.0
4920,100905,0.0
4385,106422,0.0
9366,135676,0.0
357,30220,0.0
18980,60035,0.0
7073,84974,0.0
552,29551,0.0
12321,38950,0.0
5902,116272,0.0
12907,52050,0.0
3775,133038,0.0
122,132014,0.0
948,130115,0.0
5576,112406,0.0
8261,79691,0.0
16606,135711,0.0
9744,68273,0.0
261,127735,0.0
10539,117477,0.0
319,136099,0.0
830,16094,0.0
330,127686,0.0
2174,15791,0.0
4994,68663,0.0
13112,156384,0.0
7864,119619,0.0
7923,164396,0.0
1013,103629,0.0
6145,3165,0.0
7545,46444,0.0
10033,51663,0.0
5405,68366,0.0
9712,162627,0.0
4083,5593,0.0
24506,151058,0.0
6758,82399,0.0
5101,27225,0.0
22139,63069,0.0
2972,127283,0.0
710,145359,0.0
13948,63559,0.0
2099,6569,0.0
275,159954,0.0
305,16805,0.0
1409,58304,0.0
2088,76163,0.0
6424,22650,0.0
18078,119235,0.0
5384,135961,0.0
3624,95965,0.0
3603,110983,0.0
16936,84011,0.0
5902,116272,0.0
2405,176663,0.0
793,178102,0.0
8617,66375,0.0
10053,150427,0.0
1035,107944,0.0
3603,94425,0.0
832,95386,0.0
4032,23756,0.0
1848,166848,0.0
18698,171702,0.0
21193,65980,0.0
1035,177479,0.0
9316,135961,0.0
2593,17631,0.0
1684,114480,0.0
193,136920,0.0
1369,61563,0.0
6778,109327,0.0
20628,58402,0.0
2254,133779,0.0
523,54956,0.0
9092,71021,0.0
8248,6376,0.0
15679,157631,0.0
6541,52334,0.0
15452,165579,0.0
9214,134045,0.0
369,18408,0.0
13358,11925,0.0
1059,74127,0.0
291,142498,0.0
699,54984,0.0
880,92497,0.0
499,13124,0.0
473,158829,0.0
50,165042,0.0
1336,16435,0.0
4872,164321,0.0
141,85232,0.0
5251,56814,0.0
7816,147057,0.0
19007,49089,0.0
2784,69976,0.0
6980,96451,0.0
8285,60487,0.0
3414,71065,0.0
5702,162703,0.0
18373,166223,0.0
350,105459,0.0
7527,95359,0.0
2347,107010,0.0
3197,14656,0.0
499,99200,0.0
86,25193,0.0
978,100269,0.0
141,138837,0.0
6589,54170,0.0
326,10078,0.0
52,47823,0.0
8521,134169,0.0
16154,33240,0.0
6658,77598,0.0
1049,24843,0.0
4806,147374,0.0
1287,131426,0.0
7147,86521,0.0
3853,47505,0.0
904,39766,0.0
9913,132837,0.0
6748,81694,0.0
3737,56374,0.0
7824,11669,0.0
5129,151004,0.0
584,34371,0.0
1483,76214,0.0
567,6944,0.0
4825,164837,0.0
7036,121509,0.0
176,57543,0.0
21889,119070,0.0
633,87786,0.0
12907,52050,0.0
363,29634,0.0
156,146075,0.0
14714,147615,0.0
1383,108990,0.0
8878,82537,0.0
7081,10283,0.0
2776,110203,0.0
4519,170359,0.0
8446,145345,0.0
9200,61242,0.0
380,136883,0.0
220,71672,0.0
2668,118510,0.0
17354,92533,0.0
1035,154413,0.0
552,116258,0.0
2957,15696,0.0
221,104104,0.0
275,143053,0.0
485,142824,0.0
319,86639,0.0
1312,29048,0.0
8653,72105,0.0
7803,139053,0.0
15620,66593,0.0
2756,99573,0.0
282,28380,0.0
19861,60370,0.0
1569,79907,0.0
20811,137551,0.0
1987,124679,0.0
1054,91292,0.0
336,99998,0.0
464,121513,0.0
6776,108085,0.0
15236,74509,0.0
295,31311,0.0
3898,11034,0.0
5022,102144,0.0
203,92943,0.0
498,97040,0.0
220,5150,0.0
629,52330,0.0
6081,66537,0.0
727,33770,0.0
4377,56075,0.0
209,26629,0.0
17477,21900,0.0
1054,48814,0.0
21092,144458,0.0
12998,89113,0.0
21440,94950,0.0
712,77920,0.0
241,3020,0.0
18010,140276,0.0
3665,94973,0.0
157,99179,0.0
159,116330,0.0
259,127068,0.0
290,29322,0.0
4385,60569,0.0
10539,55772,0.0
21063,79190,0.0
856,78551,0.0
23723,73759,0.0
9666,97372,0.0
5352,9651,0.0
819,18739,0.0
8093,97415,0.0
3603,107247,0.0
4083,21371,0.0
12352,77259,0.0
4578,17321,0.0
1379,145539,0.0
1463,94618,0.0
5761,2848,0.0
2147,146329,0.0
5674,151425,0.0
8294,117899,0.0
6767,173415,0.0
1304,133378,0.0
22937,52334,0.0
4385,106422,0.0
13450,128068,0.0
326,53200,0.0
633,134824,0.0
2505,20009,0.0
7041,7926,0.0
5502,137118,0.0
2375,62527,0.0
4116,68290,0.0
7718,52473,0.0
6658,165188,0.0
6453,9369,0.0
238,137636,0.0
734,169975,0.0
1192,104401,0.0
8630,15728,0.0
86,157298,0.0
787,82035,0.0
9324,139025,0.0
16352,113757,0.0
2136,98884,0.0
2068,113525,0.0
1379,74734,0.0
1566,71480,0.0
22446,55503,0.0
909,59064,0.0
3197,166991,0.0
11498,21781,0.0
151,121584,0.0
14091,107360,0.0
1298,20599,0.0
8726,101961,0.0
1147,105882,0.0
19921,128461,0.0
1240,62794,0.0
8456,55154,0.0
1145,88145,0.0
6210,10394,0.0
561,153281,0.0
13271,26828,0.0
3354,169975,0.0
1333,130243,0.0
2813,141782,0.0
18248,156268,0.0
1796,21154,0.0
925,136347,0.0
9419,170358,0.0
14071,69324,0.0
6899,76073,0.0
275,113405,0.0
5253,148256,0.0
14641,68393,0.0
10924,21271,0.0
5396,37752,0.0
5610,142963,0.0
221,138603,0.0
7726,4977,0.0
261,131795,0.0
12163,71578,0.0
16420,53263,0.0
18334,146391,0.0
2675,11435,0.0
567,29762,0.0
9855,39011,0.0
20575,34602,0.0
5054,22736,0.0
3885,36243,0.0
462,109742,0.0
221,158949,0.0
13086,89113,0.0
6650,66,0.0
151,161093,0.0
270,157193,0.0
4381,48143,0.0
3410,60381,0.0
1796,21154,0.0
6899,6061,0.0
7046,87007,0.0
2578,3165,0.0
2064,71885,0.0
8535,129174,0.0
9382,43748,0.0
779,107662,0.0
9577,76207,0.0
633,122577,0.0
201,946,0.0
13267,145695,0.0
1150,80905,0.0
3497,154946,0.0
21455,99939,0.0
24864,117899,0.0
10020,122388,0.0
2311,111204,0.0
1853,72857,0.0
4033,118190,0.0
4226,1783,0.0
10319,59987,0.0
24707,118471,0.0
3961,24097,0.0
2523,90606,0.0
13293,36782,0.0
13524,105105,0.0
22587,58465,0.0
348,76280,0.0
171,74506,0.0
10734,96565,0.0
13486,12126,0.0
95,33388,0.0
504,24357,0.0
319,97103,0.0
8443,145567,0.0
1279,123778,0.0
1298,20599,0.0
1610,2694,0.0
5588,4369,0.0
2914,145869,0.0
1053,101819,0.0
2556,62652,0.0
8212,60347,0.0
17741,163614,0.0
803,103767,0.0
221,109047,0.0
8546,110604,0.0
6658,65803,0.0
15571,74646,0.0
721,37700,0.0
305,154561,0.0
2589,24097,0.0
3725,99521,0.0
4393,124766,0.0
1726,126156,0.0
8683,39308,0.0
9906,6725,0.0
7818,13284,0.0
3725,53912,0.0
1027,1334,0.0
5789,110537,0.0
2523,127008,0.0
4652,103556,0.0
11204,32360,0.0
9229,67859,0.0
4826,127022,0.0
7261,96246,0.0
20144,32720,0.0
128,143250,0.0
9865,104399,0.0
16352,113757,0.0
15505,73223,0.0
363,169814,0.0
3343,44488,0.0
10386,119351,0.0
4905,164348,0.0
5245,57306,0.0
2234,175606,0.0
546,131355,0.0
12987,164436,0.0
15439,15956,0.0
10898,136195,0.0
5741,101060,0.0
12998,19913,0.0
8428,72220,0.0
552,69223,0.0
5179,139902,0.0
1454,59720,0.0
11355,124567,0.0
669,164636,0.0
7637,171700,0.0
1013,92323,0.0
12987,164436,0.0
967,103359,0.0
2412,64318,0.0
4214,153462,0.0
3257,142799,0.0
275,121457,0.0
4523,39308,0.0
19016,122953,0.0
8831,87723,0.0
485,16326,0.0
3772,164203,0.0
1496,101750,0.0
18882,27327,0.0
738,25413,0.0
2928,106156,0.0
4909,132930,0.0
2299,55863,0.0
11370,137897,0.0
176,69802,0.0
2099,154430,0.0
19807,77049,0.0
9367,6176,0.0
6436,76768,0.0
2915,67992,0.0
506,73051,0.0
16371,76299,0.0
6762,52050,0.0
840,75136,0.0
1147,17781,0.0
305,109722,0.0
4385,60569,0.0
9123,110513,0.0
1053,35180,0.0
629,139268,0.0
2787,176868,0.0
483,74512,0.0
7004,124549,0.0
552,53780,0.0
9603,137841,0.0
10155,107035,0.0
11498,19847,0.0
346,46641,0.0
6513,80674,0.0
848,100152,0.0
552,28037,0.0
1035,177274,0.0
340,130275,0.0
10348,164146,0.0
5443,16435,0.0
3530,34578,0.0
1035,123911,0.0
132,154497,0.0
2333,50969,0.0
552,100265,0.0
7105,17360,0.0
3,46490,0.0
10822,79499,0.0
775,8264,0.0
3029,103254,0.0
848,78228,0.0
4393,85440,0.0
925,63064,0.0
7791,153722,0.0
2431,22260,0.0
18955,111032,0.0
1151,115225,0.0
823,163831,0.0
7383,4174,0.0
1467,111274,0.0
471,10234,0.0
15736,85719,0.0
552,11979,0.0
7060,32787,0.0
632,11442,0.0
21669,41137,0.0
319,136938,0.0
3561,53648,0.0
9316,135961,0.0
9570,53898,0.0
778,93888,0.0
4385,109421,0.0
3251,129678,0.0
738,41599,0.0
819,99866,0.0
20394,56425,0.0
325,83224,0.0
1030,120724,0.0
1838,142010,0.0
16829,171328,0.0
11429,124115,0.0
3124,103336,0.0
10423,120173,0.0
8521,5354,0.0
2880,134216,0.0
3624,101760,0.0
2308,63917,0.0
690,138169,0.0
17256,115896,0.0
1148,77616,0.0
6821,43103,0.0
5026,144585,0.0
14470,86408,0.0
14890,14944,0.0
7243,114643,0.0
11554,39762,0.0
8906,147382,0.0
6697,167979,0.0
9627,55226,0.0
659,47618,0.0
4018,91997,0.0
1379,166503,0.0
2192,121654,0.0
17561,129604,0.0
13763,151714,0.0
12433,166633,0.0
305,154561,0.0
9278,103461,0.0
323,133325,0.0
3888,22874,0.0
3076,13779,0.0
6773,43368,0.0
8736,166366,0.0
3491,18122,0.0
1565,168854,0.0
1625,23343,0.0
2277,134977,0.0
17593,68094,0.0
8821,65992,0.0
1706,66774,0.0
19823,95438,0.0
3040,169901,0.0
4390,158051,0.0
15417,73956,0.0
851,7191,0.0
2559,97401,0.0
15002,67650,0.0
12510,130507,0.0
326,133693,0.0
608,123548,0.0
6229,172770,0.0
453,37609,0.0
14794,31365,0.0
10794,7926,0.0
7448,93576,0.0
22386,62353,0.0
4504,149380,0.0
2783,149994,0.0
9515,44232,0.0
9708,54328,0.0
1848,2341,0.0
369,102693,0.0
50,165042,0.0
5156,169302,0.0
4811,132069,0.0
7805,62896,0.0
511,151450,0.0
4196,20821,0.0
350,158099,0.0
480,10126,0.0
3918,56087,0.0
275,63795,0.0
23300,156001,0.0
848,130507,0.0
2147,69830,0.0
9547,33671,0.0
2854,167909,0.0
4572,127080,0.0
16136,112978,0.0
3725,85741,0.0
380,106413,0.0
819,89051,0.0
1236,23181,0.0
6997,68665,0.0
1998,103033,0.0
5050,2291,0.0
261,33926,0.0
5334,84950,0.0
15204,61982,0.0
1504,119771,0.0
4663,140681,0.0
9432,135961,0.0
7805,62896,0.0
16123,171204,0.0
1678,107377,0.0
4075,20567,0.0
9824,158165,0.0
21009,43582,0.0
2114,125197,0.0
17488,65578,0.0
12108,154349,0.0
8163,67480,0.0
6145,3165,0.0
11519,96631,0.0
275,155467,0.0
4390,170819,0.0
3300,37450,0.0
18023,156416,0.0
17013,84946,0.0
1035,114874,0.0
1157,60491,0.0
380,106413,0.0
37,7415,0.0
22761,50909,0.0
1831,171920,0.0
24020,147374,0.0
5578,132263,0.0
540,146605,0.0
7774,55204,0.0
3707,81694,0.0
1379,84129,0.0
317,99800,0.0
629,24869,0.0
14356,109506,0.0
632,46352,0.0
4407,1915,0.0
1853,33545,0.0
12500,94899,0.0
8463,55737,0.0
10664,148059,0.0
11417,147765,0.0
22652,133959,0.0
305,2992,0.0
2147,167441,0.0
7567,44309,0.0
219,108372,0.0
77,152460,0.0
1084,27648,0.0
9782,99787,0.0
4262,134647,0.0
16627,54910,0.0
2756,60049,0.0
5026,121402,0.0
15452,165579,0.0
2786,163663,0.0
18332,143310,0.0
317,39091,0.0
319,67850,0.0
2192,127102,0.0
275,150510,0.0
12061,79606,0.0
10560,119728,0.0
19953,32040,0.0
18766,33240,0.0
10366,54571,0.0
18100,131902,0.0
6513,125948,0.0
552,28031,0.0
5722,53272,0.0
499,71815,0.0
13086,89113,0.0
377,97696,0.0
13996,75503,0.0
4833,107810,0.0
8443,160189,0.0
5557,66791,0.0
1336,80882,0.0
10413,65644,0.0
10164,164879,0.0
3,147665,0.0
3559,20764,0.0
1409,154993,0.0
1991,132582,0.0
7929,7494,0.0
2700,96432,0.0
7005,41514,0.0
5067,100353,0.0
3497,30125,0.0
1159,78344,0.0
2212,71578,0.0
2222,168389,0.0
20426,43869,0.0
65,97836,0.0
8117,102765,0.0
4385,76217,0.0
23274,106975,0.0
4194,13778,0.0
12433,166633,0.0
6729,176565,0.0
22465,125145,0.0
1257,95703,0.0
1111,160162,0.0
22381,84100,0.0
7330,109144,0.0
11469,146209,0.0
4218,57192,0.0
6885,124600,0.0
1463,107040,0.0
15254,50275,0.0
208,172236,0.0
733,79972,0.0
21251,38713,0.0
44,156175,0.0
552,135561,0.0
21301,39908,0.0
6773,43368,0.0
21495,112368,0.0
24988,122019,0.0
19731,53521,0.0
894,18877,0.0
4071,147374,0.0
10013,149244,0.0
474,37968,0.0
1803,39353,0.0
17618,148114,0.0
3491,163394,0.0
796,80618,0.0
4959,11669,0.0
13559,50265,0.0
305,134951,0.0
10214,36895,0.0
12264,115836,0.0
143,2733,0.0
4,15452,0.0
1525,175605,0.0
10461,7482,0.0
18606,129259,0.0
5423,67742,0.0
19592,32748,0.0
18574,19812,0.0
819,149471,0.0
3051,131557,0.0
396,79095,0.0
1175,169243,0.0
19740,154818,0.0
19516,51497,0.0
16114,114354,0.0
193,10324,0.0
1262,67796,0.0
819,159818,0.0
16410,29481,0.0
100,133662,0.0
2248,172958,0.0
23882,113588,0.0
814,108008,0.0
6356,37359,0.0
2865,98564,0.0
819,78890,0.0
4151,168342,0.0
8906,97373,0.0
100,41517,0.0
8480,154111,0.0
3233,105532,0.0
16598,63258,0.0
3732,171687,0.0
16778,44232,0.0
1216,9102,0.0
4,6868,0.0
6561,164703,0.0
20443,138363,0.0
3703,140145,0.0
2304,151837,0.0
2543,64535,0.0
13354,128521,0.0
4631,77036,0.0
7692,174552,0.0
504,162021,0.0
14794,66667,0.0
3606,64506,0.0
3894,103236,0.0
17826,125996,0.0
552,29950,0.0
543,52318,0.0
443,23680,0.0
305,63880,0.0
125,54149,0.0
6456,143448,0.0
8436,6287,0.0
4080,141431,0.0
2543,37047,0.0
413,105654,0.0
1351,68534,0.0
19271,82561,0.0
16625,68250,0.0
231,81379,0.0
17240,170596,0.0
3946,124592,0.0
10843,30076,0.0
8839,60659,0.0
5861,150346,0.0
18851,48200,0.0
22611,151058,0.0
4545,11640,0.0
24880,99653,0.0
4507,177592,0.0
22363,167467,0.0
8127,92292,0.0
209,100079,0.0
156,146075,0.0
159,62053,0.0
6719,26928,0.0
16011,131599,0.0
7284,18167,0.0
3183,139982,0.0
132,75233,0.0
856,45968,0.0
803,125061,0.0
15534,37359,0.0
8706,110674,0.0
128,98087,0.0
1709,139397,0.0
2040,88248,0.0
10453,52334,0.0
12207,35164,0.0
8521,134169,0.0
7963,97631,0.0
20037,164075,0.0
241,1997,0.0
159,58099,0.0
9495,169224,0.0
8296,107806,0.0
4839,157254,0.0
18925,123336,0.0
14843,132360,0.0
4481,108291,0.0
5306,16686,0.0
2068,28879,0.0
5532,35739,0.0
1673,29681,0.0
207,108136,0.0
18817,46641,0.0
21165,115225,0.0
7582,4394,0.0
6331,5502,0.0
9490,155789,0.0
15489,76830,0.0
20252,123711,0.0
275,106203,0.0
261,30032,0.0
2099,122529,0.0
323,171359,0.0
315,37662,0.0
261,155327,0.0
11423,30674,0.0
9234,6041,0.0
9593,56425,0.0
7336,107609,0.0
4671,143478,0.0
2783,108961,0.0
317,172712,0.0
357,147864,0.0
1632,73487,0.0
12502,38555,0.0
24894,112417,0.0
18157,167732,0.0
15715,134452,0.0
103,23155,0.0
10890,168457,0.0
517,65226,0.0
3876,33539,0.0
11417,147765,0.0
4288,37290,0.0
5694,104319,0.0
16830,168005,0.0
7967,92977,0.0
8179,157740,0.0
8037,94936,0.0
1861,25821,0.0
241,45907,0.0
5960,82437,0.0
856,175502,0.0
4606,30331,0.0
13410,12063,0.0
2109,11314,0.0
21748,85409,0.0
317,102557,0.0
371,38013,0.0
16508,149079,0.0
5842,113096,0.0
14851,170133,0.0
15505,73223,0.0
10560,169176,0.0
11206,126984,0.0
1035,114874,0.0
1138,94967,0.0
590,59622,0.0
2280,79345,0.0
352,138882,0.0
156,4657,0.0
11417,147765,0.0
4143,130331,0.0
998,1827,0.0
6022,39353,0.0
284,39493,0.0
9246,117899,0.0
8252,45833,0.0
601,1187,0.0
305,120477,0.0
13459,31796,0.0
732,113015,0.0
1035,82221,0.0
814,4442,0.0
14690,25142,0.0
5058,79537,0.0
7244,35023,0.0
7738,79578,0.0
176,133302,0.0
1569,61495,0.0
9316,127115,0.0
23066,169121,0.0
1496,67900,0.0
517,75532,0.0
2096,97474,0.0
484,142441,0.0
1704,60619,0.0
4,9415,0.0
17792,41064,0.0
2514,15350,0.0
1138,153476,0.0
8784,63569,0.0
340,104109,0.0
15982,10394,0.0
314,131441,0.0
2010,120522,0.0
312,129174,0.0
1983,58975,0.0
929,75555,0.0
499,60683,0.0
1046,10291,0.0
479,107437,0.0
819,273,0.0
8296,107806,0.0
4226,110432,0.0
275,143053,0.0
10749,21453,0.0
2810,86433,0.0
2020,122390,0.0
20731,114804,0.0
903,58744,0.0
1963,155752,0.0
1629,89181,0.0
377,151548,0.0
3464,103778,0.0
1506,50423,0.0
4890,153314,0.0
388,68420,0.0
8792,101505,0.0
6797,3735,0.0
1175,165432,0.0
1504,75545,0.0
5694,13779,0.0
73,167543,0.0
5245,161471,0.0
4521,61961,0.0
2600,164203,0.0
9977,130507,0.0
275,63795,0.0
2756,3022,0.0
128,110455,0.0
14838,70128,0.0
220,150494,0.0
1443,125851,0.0
23358,85182,0.0
2125,146229,0.0
819,158407,0.0
6772,120865,0.0
16265,17881,0.0
69,174528,0.0
165,82136,0.0
3657,132677,0.0
821,28469,0.0
5484,28646,0.0
824,42566,0.0
2177,147374,0.0
1963,152928,0.0
128,177423,0.0
13643,97459,0.0
7051,19770,0.0
18266,121318,0.0
496,129047,0.0
633,148250,0.0
384,45674,0.0
11560,50217,0.0
5451,53426,0.0
9876,126447,0.0
10373,93963,0.0
241,38859,0.0
2556,129035,0.0
503,154405,0.0
24705,114518,0.0
2523,104561,0.0
3108,43103,0.0
3154,19336,0.0
152,61309,0.0
5807,5580,0.0
2078,87512,0.0
10822,79499,0.0
7954,66012,0.0
164,915,0.0
395,62176,0.0
6424,22650,0.0
3542,101502,0.0
9312,50909,0.0
4385,176271,0.0
151,128587,0.0
8875,52334,0.0
241,96717,0.0
6872,15173,0.0
22503,86688,0.0
4262,121922,0.0
374,162142,0.0
20670,106157,0.0
7020,44201,0.0
1940,29495,0.0
11569,58046,0.0
5933,49926,0.0
1175,141751,0.0
6182,78040,0.0
5193,150229,0.0
77,46118,0.0
559,194,0.0
6423,96501,0.0
6456,14831,0.0
1926,158486,0.0
20591,67898,0.0
16003,47318,0.0
5849,130923,0.0
8434,36652,0.0
68,678,0.0
629,148256,0.0
2343,22388,0.0
124,93439,0.0
10710,56060,0.0
14067,66548,0.0
17828,23291,0.0
6776,122704,0.0
6480,17360,0.0
4632,44733,0.0
3892,89408,0.0
4318,39867,0.0
561,8515,0.0
11346,35157,0.0
903,16171,0.0
8831,16945,0.0
3961,24097,0.0
10740,99318,0.0
2091,87776,0.0
16342,117402,0.0
305,14650,0.0
4379,4562,0.0
3071,28856,0.0
3954,88501,0.0
16472,163689,0.0
212,21125,0.0
243,95255,0.0
291,23543,0.0
712,34100,0.0
13559,50265,0.0
712,50185,0.0
3678,54328,0.0
21261,94161,0.0
11163,149739,0.0
819,23224,0.0
69,98674,0.0
3064,86468,0.0
24350,77677,0.0
11971,142488,0.0
21854,130923,0.0
16398,18318,0.0
1147,105882,0.0
176,93851,0.0
12491,79843,0.0
7774,55204,0.0
1351,11601,0.0
792,111151,0.0
11704,129051,0.0
4872,9325,0.0
1140,31935,0.0
6036,173912,0.0
14105,50174,0.0
19143,63522,0.0
2605,10039,0.0
12819,46338,0.0
305,141015,0.0
13495,20528,0.0
4595,45835,0.0
12206,9882,0.0
15117,40699,0.0
12559,99307,0.0
2425,35677,0.0
787,9039,0.0
785,61239,0.0
7198,131101,0.0
3961,52687,0.0
12023,167472,0.0
2778,4402,0.0
16684,24506,0.0
13606,137997,0.0
9308,28716,0.0
20541,76271,0.0
18962,19297,0.0
2686,122975,0.0
1004,143148,0.0
6088,37359,0.0
8906,67590,0.0
14896,175807,0.0
15862,94439,0.0
22118,131006,0.0
1866,177718,0.0
356,102687,0.0
2257,71493,0.0
6899,89924,0.0
1372,64775,0.0
3493,7926,0.0
4589,112376,0.0
3935,108427,0.0
5474,101123,0.0
3604,113834,0.0
3175,92621,0.0
2514,1090,0.0
4175,159573,0.0
20394,56425,0.0
14289,89113,0.0
5504,46490,0.0
13963,13249,0.0
824,58035,0.0
636,29747,0.0
7006,21533,0.0
3774,39192,0.0
1379,169992,0.0
11572,20784,0.0
9809,77272,0.0
164,111375,0.0
1848,73988,0.0
2756,129822,0.0
8516,53507,0.0
5758,12275,0.0
659,21835,0.0
11370,137897,0.0
7708,102011,0.0
371,15854,0.0
6186,33864,0.0
23622,90144,0.0
5822,159518,0.0
2304,118755,0.0
7243,101819,0.0
4776,105732,0.0
1848,113698,0.0
6157,86519,0.0
12907,52050,0.0
4613,49677,0.0
2088,69933,0.0
5129,130591,0.0
3076,1224,0.0
3996,171158,0.0
275,150510,0.0
261,130844,0.0
193,84785,0.0
633,20865,0.0
1095,26389,0.0
2106,124889,0.0
6560,154511,0.0
7634,131037,0.0
1619,44945,0.0
9229,132687,0.0
7162,149034,0.0
2603,8667,0.0
7727,30638,0.0
22820,117899,0.0
629,103924,0.0
15198,72942,0.0
9484,75394,0.0
11227,30965,0.0
3345,74148,0.0
629,99534,0.0
10743,120695,0.0
1629,89181,0.0
10824,18277,0.0
4988,160321,0.0
19837,31768,0.0
3168,97535,0.0
1409,148969,0.0
2992,88418,0.0
4916,31876,0.0
19818,108032,0.0
21478,42512,0.0
1438,119146,0.0
2478,21321,0.0
3076,142578,0.0
13841,42994,0.0
2291,37047,0.0
9824,158165,0.0
12886,57976,0.0
1409,27233,0.0
21531,127080,0.0
100,110079,0.0
2078,87512,0.0
2321,99787,0.0
3325,151656,0.0
16022,19131,0.0
3610,34287,0.0
8443,120877,0.0
319,61246,0.0
4916,112856,0.0
17482,112929,0.0
2432,47680,0.0
353,158151,0.0
1276,171556,0.0
471,160767,0.0
11566,52463,0.0
1832,7338,0.0
18181,33864,0.0
395,67920,0.0
6099,149336,0.0
1877,34145,0.0
499,53661,0.0
564,71276,0.0
778,93888,0.0
423,26437,0.0
5058,56110,0.0
4265,24204,0.0
23684,128596,0.0
12502,38555,0.0
157,59969,0.0
19813,162417,0.0
4030,115149,0.0
4526,31827,0.0
1379,143553,0.0
24772,153638,0.0
5571,18395,0.0
23728,133558,0.0
275,93991,0.0
629,99534,0.0
284,153528,0.0
775,142122,0.0
5815,129316,0.0
159,8566,0.0
2944,58965,0.0
1305,3043,0.0
4001,84788,0.0
499,117278,0.0
4241,64535,0.0
4959,47379,0.0
23416,119759,0.0
1123,382,0.0
22405,119203,0.0
15167,139597,0.0
17070,48388,0.0
8633,64797,0.0
6423,111337,0.0
9050,141398,0.0
9171,71578,0.0
1258,150612,0.0
120,42032,0.0
10088,71553,0.0
1806,38937,0.0
10290,17256,0.0
5661,93214,0.0
17488,65578,0.0
1273,18977,0.0
5318,57400,0.0
1689,96572,0.0
319,23956,0.0
19488,28650,0.0
1463,21229,0.0
2514,1090,0.0
2953,32730,0.0
2099,98580,0.0
19907,79449,0.0
22441,108563,0.0
7091,4010,0.0
52,66079,0.0
3040,96683,0.0
2756,80821,0.0
9373,142031,0.0
319,88385,0.0
7549,133799,0.0
12676,109485,0.0
10971,23025,0.0
10938,84120,0.0
16696,104422,0.0
15296,82975,0.0
1431,139667,0.0
13568,79996,0.0
405,75102,0.0
11326,130875,0.0
24696,137747,0.0
9448,117106,0.0
3722,92422,0.0
14985,134942,0.0
3602,97350,0.0
8389,39860,0.0
9494,85686,0.0
552,175566,0.0
100,111626,0.0
3443,13523,0.0
2425,35677,0.0
450,10674,0.0
6912,8583,0.0
51,46885,0.0
1911,9651,0.0
1939,57951,0.0
13092,116660,0.0
10,96743,0.0
8174,23186,0.0
16969,20369,0.0
405,75102,0.0
3197,101949,0.0
10743,9204,0.0
7146,44912,0.0
541,75770,0.0
5701,2816,0.0
9865,104399,0.0
1503,112510,0.0
4721,57138,0.0
2713,109555,0.0
3282,26596,0.0
21301,39908,0.0
14717,53595,0.0
17183,21122,0.0
11433,147036,0.0
4168,17877,0.0
792,174510,0.0
23167,145567,0.0
6701,75006,0.0
22889,52328,0.0
736,170749,0.0
903,58744,0.0
9124,33739,0.0
1117,33307,0.0
17180,126120,0.0
16410,25311,0.0
22928,89005,0.0
15433,88548,0.0
231,138162,0.0
1412,23802,0.0
17584,165244,0.0
14563,51557,0.0
12987,15076,0.0
632,34897,0.0
7439,62909,0.0
10170,7066,0.0
5258,9240,0.0
2886,135401,0.0
11674,38511,0.0
2709,133147,0.0
19644,34183,0.0
1035,50437,0.0
16377,174165,0.0
5440,28552,0.0
8527,57058,0.0
16080,143836,0.0
16677,152277,0.0
22263,128004,0.0
10164,176712,0.0
3610,34287,0.0
16444,68970,0.0
3888,154979,0.0
993,154960,0.0
6152,162879,0.0
709,143305,0.0
1506,22723,0.0
1091,86520,0.0
10735,92976,0.0
82,146922,0.0
1853,72857,0.0
10842,148894,0.0
6701,35682,0.0
3097,65220,0.0
1035,60557,0.0
5131,160106,0.0
17029,137102,0.0
3491,11917,0.0
305,139016,0.0
16846,31896,0.0
261,127735,0.0
2231,40064,0.0
2553,40438,0.0
44,133989,0.0
7004,54284,0.0
2897,65145,0.0
164,150051,0.0
5812,20221,0.0
848,96908,0.0
21988,130831,0.0
377,151548,0.0
2810,36782,0.0
902,86321,0.0
44,136212,0.0
11387,34299,0.0
659,96804,0.0
485,63297,0.0
261,147886,0.0
52,66079,0.0
11987,64231,0.0
24880,99653,0.0
1260,31472,0.0
3203,4017,0.0
632,476,0.0
3154,19336,0.0
13999,92054,0.0
485,63297,0.0
